drug_candidate_id,cannonical_smiles,fasta_sequence_if_one_exists,pdb_filepath,pdbqt_filepath,drug_candidate_group_name,drug_type,generation,functional_group,chemical_formula,rdkit_synthetic_accessibility_score,rdkit_molecular_weight,rdkit_logp,rdkit_lipinski_ro5_violations,rdkit_qed_drug_likeness_rule_violations,rdkit_ghose_rule_violations,rdkit_veber_rule_violations,rdkit_reos_rule_violations,rdkit_rule_of_3_violations,rdkit_h_bond_donors,rdkit_h_bond_acceptors,rdkit_rotatable_bonds,rdkit_num_atoms,rdkit_molar_refractivity,rdkit_topological_polar_surface_area_mapping,rdkit_formal_charge,rdkit_num_heavy_atoms,rdkit_num_rings,project_id,run_created_or_discovered_id,Passed PAINS Filter,PAINS Substructure Matches,Passed BRENK Filter,BRENK Substructure Matches,AutoDockVina Minimum Best Pose Binding Energy,AutoDockVina Average Top 9 Poses Binding Energy,AutoDockVina Docking Log Output File,AutoDockVina Docking Configuration PDBQT Output File,Predicted Probability of Synthetic Success,Retrosynthesis Was Solved,Retrosynthesis Number of Precursors,Retrosynthesis Number of Steps,Retrosynthesis Precursors List
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.922222222,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253476/AutoDockVinaDockingLogOutputFile_1253476.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253476/AutoDockVinaDockingConfigurationPDBQTOutputFile_1253476.pdbqt,0.994039854,TRUE,3,2,"c1ccc(CCCN2CCCNCC2)cc1, Cc1cccc(CN)c1, O=C(O)c1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.477777778,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253329/AutoDockVinaDockingLogOutputFile_1253329.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253329/AutoDockVinaDockingConfigurationPDBQTOutputFile_1253329.pdbqt,0.994039854,TRUE,3,2,"Cc1ccc(Nc2cc(Cl)ncn2)cc1, Nc1cccc(S(N)(=O)=O)c1, Nc1nccc(Cl)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-10.11111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255717/AutoDockVinaDockingLogOutputFile_1255717.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255717/AutoDockVinaDockingConfigurationPDBQTOutputFile_1255717.pdbqt,0.994039854,TRUE,3,2,"Nc1cccc(S(N)(=O)=O)c1, Cc1ccc(Nc2ccc(Cl)nc2)nc1, Nc1cccc(Cl)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.8,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1254194/AutoDockVinaDockingLogOutputFile_1254194.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1254194/AutoDockVinaDockingConfigurationPDBQTOutputFile_1254194.pdbqt,0.986552929,TRUE,4,3,"O=C(CCl)c1ccco1, C1CNCCNC1, Cc1cccc(CN)c1, O=C(O)c1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.255555556,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259761/AutoDockVinaDockingLogOutputFile_1259761.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259761/AutoDockVinaDockingConfigurationPDBQTOutputFile_1259761.pdbqt,0.963447071,TRUE,4,5,"Cc1ccc(C(=O)O)cc1C, Cc1ccc(CN)o1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, NCc1ccc(C(=O)O)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.533333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259018/AutoDockVinaDockingLogOutputFile_1259018.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259018/AutoDockVinaDockingConfigurationPDBQTOutputFile_1259018.pdbqt,0.994039854,TRUE,3,2,"O=C(c1ccccc1)N1CCCNCC1, Cc1ccc(C(=O)Cl)cc1C, NCc1ccc(Cl)nc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.211111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265913/AutoDockVinaDockingLogOutputFile_1265913.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265913/AutoDockVinaDockingConfigurationPDBQTOutputFile_1265913.pdbqt,0.975,TRUE,4,4,"Cc1cc(N)nc(C)n1, Nc1cc(Cl)nc(Cl)n1, COc1ccc(CN)cc1, Cc1ccc(Nc2cc(F)ncc2F)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.188888889,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264792/AutoDockVinaDockingLogOutputFile_1264792.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264792/AutoDockVinaDockingConfigurationPDBQTOutputFile_1264792.pdbqt,0.955960146,TRUE,5,6,"O=C(Cl)c1ccccc1, COc1ccc(C(C)=O)cc1, CC(C)(C)OC(=O)N1CCNCC1, Nc1cccc([N+](=O)[O-])n1, O=C(Cl)Oc1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.566666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264802/AutoDockVinaDockingLogOutputFile_1264802.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264802/AutoDockVinaDockingConfigurationPDBQTOutputFile_1264802.pdbqt,0.994039854,TRUE,3,2,"Cc1cccc(NC(=O)N2CCNCC2)c1, Nc1cccc(N2CCOCC2)c1, O=C(Cl)Cl"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-10.04444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262663/AutoDockVinaDockingLogOutputFile_1262663.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262663/AutoDockVinaDockingConfigurationPDBQTOutputFile_1262663.pdbqt,0.963447071,TRUE,4,5,"CC(C)c1ccc(C(=O)O)cc1, O=C(Cl)c1ccco1, CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1, Nc1cccc([N+](=O)[O-])c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.944444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257416/AutoDockVinaDockingLogOutputFile_1257416.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257416/AutoDockVinaDockingConfigurationPDBQTOutputFile_1257416.pdbqt,0.986552929,TRUE,4,3,"Cc1cccc(CC(=O)O)n1, C1CNCCNC1, Cc1ccc(CN)cc1C, O=C(O)c1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.144444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259514/AutoDockVinaDockingLogOutputFile_1259514.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259514/AutoDockVinaDockingConfigurationPDBQTOutputFile_1259514.pdbqt,0.975,TRUE,4,4,"Cc1ccc(C(=O)O)nc1, C1CNCCNC1, CC(C)(C)OC(=O)Nc1ccc(N)cn1, O=C(O)c1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.9,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266503/AutoDockVinaDockingLogOutputFile_1266503.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266503/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266503.pdbqt,0.975,TRUE,5,4,"C1CNC1, Cc1ccc(C(=O)O)cc1N, O=C(Cl)c1ccc(Cl)nc1, N#Cc1ccc(Br)nc1, O=C1CCN(C(=O)OCc2ccccc2)CC1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.644444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261464/AutoDockVinaDockingLogOutputFile_1261464.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261464/AutoDockVinaDockingConfigurationPDBQTOutputFile_1261464.pdbqt,0.975,TRUE,4,4,"c1ccc(N2CCNCC2)nc1, c1ccc2c(c1)CNC2, COC(=O)c1ccc(N)nc1, O=C(Cl)Oc1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.122222222,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256925/AutoDockVinaDockingLogOutputFile_1256925.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256925/AutoDockVinaDockingConfigurationPDBQTOutputFile_1256925.pdbqt,0.994039854,TRUE,3,2,"Cc1ccc(N)cc1S(N)(=O)=O, Cc1cc(N)ccc1F, Clc1ccc(Br)cn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.333333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258764/AutoDockVinaDockingLogOutputFile_1258764.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258764/AutoDockVinaDockingConfigurationPDBQTOutputFile_1258764.pdbqt,0.986552929,TRUE,3,3,"COc1ccc(C)c(N)c1, COC(=O)c1ccc(Cl)nn1, Nc1cccc(C(=O)N2CCCNCC2)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.6,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266169/AutoDockVinaDockingLogOutputFile_1266169.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266169/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266169.pdbqt,0.963447071,TRUE,5,5,"O=C(Cl)CCl, BrCc1ccccc1, COc1ccc([N+](=O)[O-])cc1O, CNC(=O)c1cccc(N)n1, O=C(Cl)c1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.111111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259508/AutoDockVinaDockingLogOutputFile_1259508.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259508/AutoDockVinaDockingConfigurationPDBQTOutputFile_1259508.pdbqt,0.997628706,TRUE,2,1,"Cc1ccc(C(=O)N2CCCNCC2)cc1, Cc1cccc(NC(=O)c2ccc(Cl)nn2)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-10.2,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256880/AutoDockVinaDockingLogOutputFile_1256880.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256880/AutoDockVinaDockingConfigurationPDBQTOutputFile_1256880.pdbqt,0.963447071,TRUE,5,5,"CC1CCC(N=C=O)CC1, O=C(O)Cc1ccccc1, C1CNCCNC1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, NCc1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.514285714,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265829/AutoDockVinaDockingLogOutputFile_1265829.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265829/AutoDockVinaDockingConfigurationPDBQTOutputFile_1265829.pdbqt,0.986552929,TRUE,4,3,"CC(C)(C)OC(=O)N1CCCNCC1, Cc1ccc(C(=O)O)nn1, O=C(O)c1ccc(Cl)nn1, CC(C)Nc1ccc([N+](=O)[O-])cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-10.05555556,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256027/AutoDockVinaDockingLogOutputFile_1256027.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256027/AutoDockVinaDockingConfigurationPDBQTOutputFile_1256027.pdbqt,0.975,TRUE,5,4,"CCOC(=O)CBr, Nc1cccc(S(N)(=O)=O)c1, CC(C)(C)OC(=O)N1CCNCC1, Clc1ccnc(Cl)n1, Cc1ccc(Nc2ccc([N+](=O)[O-])nc2)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.088888889,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253224/AutoDockVinaDockingLogOutputFile_1253224.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253224/AutoDockVinaDockingConfigurationPDBQTOutputFile_1253224.pdbqt,0.994039854,TRUE,3,2,"Cc1ccc2cc(N)ccc2n1, Clc1ccnc(Cl)n1, Nc1cccc(S(N)(=O)=O)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.5,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253206/AutoDockVinaDockingLogOutputFile_1253206.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1253206/AutoDockVinaDockingConfigurationPDBQTOutputFile_1253206.pdbqt,0.986552929,TRUE,3,3,"Cc1ccc(N)cc1S(N)(=O)=O, COC(=O)c1ccc(CN)cc1, O=C(O)c1ccncc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.711111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261532/AutoDockVinaDockingLogOutputFile_1261532.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261532/AutoDockVinaDockingConfigurationPDBQTOutputFile_1261532.pdbqt,0.963447071,TRUE,5,5,"O=C(O)c1ccc(Cl)nn1, CC(C)(C)OC(=O)N1CCNCC1, O=C(O)c1ccccc1C(F)(F)F, [N-]=[N+]=NCC=O, Brc1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.511111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259934/AutoDockVinaDockingLogOutputFile_1259934.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1259934/AutoDockVinaDockingConfigurationPDBQTOutputFile_1259934.pdbqt,0.963447071,TRUE,4,5,"Nc1ccc(N)nc1, Cc1ccc(C(=O)O)cc1C, CC(C)(C)OC(=O)N1CCCNCC1, COC(=O)c1ccc(Br)c(C)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.788888889,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266354/AutoDockVinaDockingLogOutputFile_1266354.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266354/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266354.pdbqt,0.986552929,TRUE,3,3,"c1ccc(N2CCNCC2)nc1, CCOC(=O)c1ccc(N=C=O)cc1, c1cc2c(cn1)CNC2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.6,-9.3,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266226/AutoDockVinaDockingLogOutputFile_1266226.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266226/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266226.pdbqt,0.975,TRUE,4,4,"CC(C)NC(=O)CCl, O=C(Cl)c1ccccc1, CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1, Nc1cccc(N)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-10.26666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267993/AutoDockVinaDockingLogOutputFile_1267993.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267993/AutoDockVinaDockingConfigurationPDBQTOutputFile_1267993.pdbqt,0.963447071,TRUE,4,5,"Cc1cccc(C(=O)O)c1, Cc1ccc(N)cc1S(N)(=O)=O, Nc1cccc(Cl)n1, O=[N+]([O-])c1cc(Cl)nc(Cl)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.233333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269250/AutoDockVinaDockingLogOutputFile_1269250.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269250/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269250.pdbqt,0.997628706,TRUE,2,1,"Cc1ccc(NC(=O)NCCC(=O)O)cc1C, Nc1ccc(S(=O)(=O)N2CCCC2)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.36,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266608/AutoDockVinaDockingLogOutputFile_1266608.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266608/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266608.pdbqt,0.955960146,TRUE,5,6,"O=C=Nc1ccccc1F, CC(C)(C)OC(=O)N1CCNCC1, Nc1ccc(Cl)nc1, C1CCNCC1, CCOC(=O)c1oc(Cl)nc1C(F)(F)F"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.277777778,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269128/AutoDockVinaDockingLogOutputFile_1269128.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269128/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269128.pdbqt,0.997628706,TRUE,2,1,"Cc1ccc(C(=O)NCC(=O)O)cc1, Nc1ccc(S(=O)(=O)N2CCOCC2)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.355555556,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267230/AutoDockVinaDockingLogOutputFile_1267230.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267230/AutoDockVinaDockingConfigurationPDBQTOutputFile_1267230.pdbqt,0.975,TRUE,4,4,"CC(=O)O, O=C(Cl)c1ccccc1, Nc1ccc([N+](=O)[O-])cc1, Nc1cccc(CC(=O)O)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.711111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256044/AutoDockVinaDockingLogOutputFile_1256044.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256044/AutoDockVinaDockingConfigurationPDBQTOutputFile_1256044.pdbqt,0.994039854,TRUE,3,2,"Nc1cccc(F)c1, Nc1nc(Cl)nc(Cl)n1, Cc1ccc(Nc2ccc([N+](=O)[O-])nc2)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-10.5,-9.133333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257369/AutoDockVinaDockingLogOutputFile_1257369.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257369/AutoDockVinaDockingConfigurationPDBQTOutputFile_1257369.pdbqt,0.963447071,TRUE,5,5,"Cc1cccc(CNC(=O)N2CCCNCC2)c1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, NS(=O)(=O)c1cccc([N+](=O)[O-])c1, CCOC(=O)CN, O=C(O)c1ccc(Br)cn1"
